HOME_AREA,WORK_AREA,PERCENT_TRAVELLERS  (Avg),HOME_LONGITUDE,HOME_LATITUDE,WORK_LONGITUDE,WORK_LATITUDE,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
FAIZABAD_STADIUM_ROAD,SADDAR,0.004111666666666666,73.07357536,33.65196382,73.05574406,33.59627289,10.027,6.408861352676172
FAIZABAD_STADIUM_ROAD,SATELLITE_TOWN,1.0740913333333333,73.07357536,33.65196382,73.06257614000002,33.63989311,4.152,1.6846871568561121
FAIZABAD_STADIUM_ROAD,SCHEME3_GULISTAN_COLONY,0.0025968333333333334,73.07357536,33.65196382,73.09887207999999,33.577184069999994,14.473,8.638788941930176
FAIZABAD_STADIUM_ROAD,SHAKRIAL_SADIQABAD,0.023227499999999998,73.07357536,33.65196382,73.08968728,33.63784415999999,5.387,2.1655123283512023
FAIZABAD_STADIUM_ROAD,SHAMSABAD_DHOK_KALA,0.018683166666666667,73.07357536,33.65196382,73.09153509,33.65017158,3.866,1.6742865437946097
FAIZABAD_STADIUM_ROAD,SOHAN_CHAK_SHAHZAD,0.0110365,73.07357536,33.65196382,73.13181944999998,33.670485359999994,11.141,5.7705667573258586
FAIZABAD_STADIUM_ROAD,TARAMRI_ALIPUR_FARASHTOWN,0.002957666666666666,73.07357536,33.65196382,73.19503299999998,33.64359527,17.441,11.281202302286246
FAIZABAD_STADIUM_ROAD,WESTRIDGE,0.0015869999999999999,73.07357536,33.65196382,73.01947658,33.61226834000001,9.537999999999998,6.675978841011818
G10_G11_G12,ADIALA,0.0006062000000000001,73.00632507,33.67167071,73.05209675,33.54623619,26.994999999999997,14.577553347170912
G10_G11_G12,BAHRIA1_6_PWD,0.0023081666666666667,73.00632507,33.67167071,73.13773117,33.56252679,26.573000000000004,17.185693254472813
G10_G11_G12,BAHRIA8,0.0021642000000000002,73.00632507,33.67167071,73.085473,33.495714,36.338,20.89410719635023
G10_G11_G12,BHARAKAHU_BANIGALA,0.004472333333333333,73.00632507,33.67167071,73.18177033,33.73680847,19.255,17.772358149521708
G10_G11_G12,CHAKLALA,0.0019477499999999998,73.00632507,33.67167071,73.07507165,33.60093813,20.232,10.117576683298672
G10_G11_G12,DHA1_BAHRIA7,0.0012986,73.00632507,33.67167071,73.10114689,33.54223911,28.396000000000004,16.859595301338523
G10_G11_G12,DHA2_ZARAJ,0.0017313333333333336,73.00632507,33.67167071,73.15604531999999,33.53117099,31.609000000000005,20.8889722161626
G10_G11_G12,DHAMIAL_CHAKRI_ROAD,0.000433,73.00632507,33.67167071,73.01000235,33.56066811,23.014,12.347622063574054
G10_G11_G12,DHOKE_HASSU,0.0020196666666666666,73.00632507,33.67167071,73.03386451,33.626641150000005,9.861000000000002,5.61861425173522
